TOA5,CR1000,CR1000,23009,CR1000.Std.16,CPU:CRC_met_logger_final 091203_khaochong.CR1,47511,Metdata_5min,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,RadTot_KZ_Avg,RadTot_KZ_Std,RadTot_Li_Avg,RadTot_Li_Std,T_Air1_Avg,T_Air1_Std,T_Air2_Avg,T_Air2_Std,RH_Avg,RH_Std,WS_WVc(1),WS_WVc(2),WS_WVc(3),u_Avg,v_Avg,Prec_Tot,Resis1_Avg,Resis1_Std,Asp_Fan_Avg,BattV_Avg,Tbox_Avg,Batstat_Avg
TS,RN,W/m2,W/m2,W/m2,W/m2,C,C,C,C,%,%,m/s,m/s,m/s,m/s,m/s,mm,Ohm,Ohm,,V,C,
,,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,WVc,WVc,WVc,Avg,Avg,Tot,Avg,Std,Avg,Avg,Avg,Avg
7/29/2016 8:00,262,53.89235,3.54655,48.96693,2.415752,24.36094,0.03795832,24.87413,0.05297883,99.73035,0.03006262,0.3799999,232.8069,86.22475,-0.12,-0.07166667,0,19424.72,16.61788,102.5,11.87,24.9018,1
7/29/2016 8:05,263,48.74685,1.483319,42.4827,2.109524,24.44335,0.03181937,24.97239,0.03631855,99.7298,0.02773256,0.3783333,114.1509,72.9948,0.03,0.065,0,19388.68,13.90278,102.5,11.88,24.95222,1
7/29/2016 8:10,264,56.32969,7.934949,49.34349,6.861342,24.44039,0.02851067,24.92149,0.03768887,99.72936,0.02745221,0.6900001,114.2913,46.88222,-0.1733333,0.4966666,0,19389.97,12.45844,102.5,11.86,25.00573,1
7/29/2016 8:15,265,69.80277,1.571839,60.26841,0.6054779,24.398,0.03490879,24.87951,0.05141398,99.73372,0.02899849,0.8466668,91.90156,19.31165,0.001666667,0.8149999,0,19408.5,15.27191,102.6,11.89,25.05385,1
7/29/2016 8:20,266,73.12026,0,61.65066,0.3434972,24.33673,0.02475616,24.84712,0.02860046,99.73814,0.02787907,0.5016667,63.89782,17.92239,0.21,0.425,0,19435.31,10.84054,102.6,11.89,25.09888,1
7/29/2016 8:25,267,71.63078,1.957567,59.81377,1.466892,24.39511,0.05068194,24.94489,0.07590222,99.73214,0.03016306,0.4866667,131.0232,24.60517,-0.2816667,0.3433333,0,19409.78,22.16297,102.6,11.9,25.138,1
7/29/2016 8:30,268,64.9958,1.048866,54.17911,1.040684,24.55167,0.04366941,25.11487,0.04277259,99.72773,0.02448531,0.2716666,99.5132,51.21718,-0.015,0.1483333,0,19341.4,19.04514,102.6,11.88,25.18582,1
7/29/2016 8:35,269,67.29773,2.907331,56.49359,2.489971,24.56398,0.02765096,25.05891,0.04794864,99.73335,0.02477565,0.9199999,62.38216,45.58166,0.21,0.67,0,19336.03,12.05412,102.6,11.88,25.24114,1
7/29/2016 8:40,270,67.63625,2.757638,57.21917,1.517243,24.5616,0.05500438,25.11541,0.08677518,99.72623,0.02874281,0.3116667,101.9908,66.00061,-0.06666667,0.045,0,19337.07,23.9723,102.6,11.89,25.27826,1
7/29/2016 8:45,271,63.3709,2.12379,53.27903,1.442253,24.61835,0.0284482,25.134,0.0513049,99.72938,0.02961285,0.6149998,76.94204,28.88757,0.075,0.5566666,0,19312.34,12.38852,102.6,11.88,25.32466,1
7/29/2016 8:50,272,75.01598,4.354158,62.69769,3.495922,24.57941,0.02478853,25.08978,0.03219157,99.73719,0.0300571,0.515,83.86608,26.66641,0.02666667,0.4733333,0,19329.3,10.8022,102.6,11.89,25.3837,1
7/29/2016 8:55,273,92.619,5.970246,77.53518,4.774293,24.58943,0.0299711,25.11402,0.03985538,99.72535,0.02747131,0.4383333,40.9584,54.14759,0.215,0.175,0,19324.94,13.05691,102.7,11.89,25.41992,1
7/29/2016 9:00,274,98.98318,3.14368,82.6096,2.86453,24.63879,0.02928354,25.18489,0.05655325,99.72938,0.02494614,0.4666667,65.18417,48.14862,0.08,0.3016666,0,19303.44,12.74293,102.8,11.9,25.45957,1
7/29/2016 9:05,275,94.2439,4.559852,78.66028,3.963439,24.7794,0.05722313,25.29462,0.05186061,99.72771,0.02952183,0.7966666,71.1943,58.81448,0.13,0.3466667,0,19242.35,24.84245,102.8,11.91,25.50935,1
7/29/2016 9:10,276,94.04079,9.778242,78.40311,9.863367,24.876,0.04667648,25.41276,0.05520782,99.73168,0.0261718,0.9383334,98.87482,52.01999,-0.1483333,0.64,0,19200.46,20.22582,102.8,11.92,25.57969,1
7/29/2016 9:15,277,112.1854,10.97786,96.6113,10.4984,24.92176,0.02751073,25.41101,0.05557591,99.73153,0.02684231,1.02,95.03061,47.60264,-0.09666666,0.7333333,0,19180.64,11.90673,103,11.91,25.64618,1
7/29/2016 9:20,278,105.9567,6.262158,89.64489,5.968729,25.01746,0.02642443,25.53554,0.03005885,99.73235,0.02574668,1.016667,113.1449,31.12107,-0.335,0.8233333,0,19139.28,11.41217,103,11.93,25.71065,1
7/29/2016 9:25,279,91.06181,8.100463,80.52931,6.288946,25.01017,0.0224306,25.53192,0.03001204,99.727,0.02557331,0.8683331,80.56304,24.2021,0.05333333,0.7833334,0,19142.42,9.688878,102.9,11.92,25.77451,1
7/29/2016 9:30,280,103.7902,3.665404,90.23729,2.923992,25.12783,0.1437891,25.69875,0.1583113,99.72616,0.0244952,1.123333,87.31652,40.86307,-0.06166666,0.9066666,0,19091.75,61.87761,103,11.94,25.83852,1
7/29/2016 9:35,281,118.9558,6.253369,102.0577,4.655678,25.34031,0.04422189,25.86897,0.03550268,99.7351,0.02485313,1.058333,85.38641,18.26504,0.02,1.015,0,19000.31,18.97112,103.1,11.95,25.89704,1
7/29/2016 9:40,282,114.4197,4.271255,96.85009,3.113449,25.26883,0.02185011,25.82716,0.03890281,99.73404,0.02453212,0.9016666,101.7853,28.48238,-0.165,0.8066666,0,19030.99,9.387091,103.1,11.96,25.96124,1
7/29/2016 9:45,283,130.0593,10.07379,111.2789,8.48633,25.30951,0.04053002,25.91213,0.05769017,99.73441,0.02302103,0.8583333,101.8159,52.88013,-0.2133333,0.6149999,0,19013.53,17.40558,103.3,11.98,26.02668,1
7/29/2016 9:50,284,113.8781,6.590623,97.50678,4.81096,25.45166,0.1353089,26.10181,0.2222691,99.73755,0.02546778,1.068333,69.37828,43.01785,0.08666667,0.8416666,0,18952.66,57.83502,103.2,11.97,26.1018,1
7/29/2016 9:55,285,127.9605,11.62065,108.5465,9.820169,25.78653,0.0628617,26.4371,0.09610569,99.73889,0.02385411,0.6883333,105.9271,38.69904,-0.165,0.5516666,0,18809.75,26.7203,103.3,11.98,26.17854,1
7/29/2016 10:00,286,133.3768,13.49671,114.0709,11.66271,25.77503,0.07220483,26.34314,0.1082422,99.74503,0.02107456,0.8949999,77.9286,25.66798,0.1633333,0.785,0,18814.64,30.70099,103.4,11.99,26.25991,1
7/29/2016 10:05,287,135.7464,7.125018,115.6002,5.562648,25.66991,0.02566615,26.25629,0.03776212,99.73945,0.0217597,0.9616665,95.86368,22.52095,-0.13,0.8883333,0,18859.37,10.93952,103.4,12,26.34211,1
7/29/2016 10:10,288,111.9146,3.268776,97.24962,2.360829,25.74122,0.05537016,26.37513,0.09859828,99.74325,0.02099768,0.9516668,108.5335,48.49578,-0.1966667,0.6783333,0,18829.01,23.5565,103.4,11.97,26.41742,1
7/29/2016 10:15,289,136.762,10.40088,116.0732,8.642404,26.03682,0.1305675,26.8097,0.1319271,99.74422,0.02011551,0.9566667,106.8198,62.87125,-0.23,0.5716667,0,18703.66,55.27465,103.5,11.98,26.49649,1
7/29/2016 10:20,290,154.2296,2.456074,132.2194,2.293432,26.02196,0.1457393,26.56606,0.1913582,99.74178,0.01887091,0.705,93.60004,31.3017,-0.006666669,0.6,0,18709.96,61.62761,103.6,12.02,26.57805,1
7/29/2016 10:25,291,155.1098,3.357321,133.8129,2.538713,26.31307,0.2813171,27.20868,0.3414938,99.743,0.02442815,1.196667,100.1968,35.52618,-0.13,1.021667,0,18587.39,118.4141,103.8,12.05,26.67271,1
7/29/2016 10:30,292,167.2288,2.888352,143.7138,2.261668,26.61635,0.1123184,27.26082,0.2155786,99.74191,0.02186447,0.975,78.33746,34.10762,0.1183333,0.8033333,0,18459.93,46.94647,104,12.06,26.77962,1
7/29/2016 10:35,293,173.6606,1.759002,149.5046,0.8554875,26.36197,0.1063272,26.94426,0.1359475,99.74091,0.01927689,1.225,89.71474,33.72127,-0.07666667,1.04,0,18566.55,44.67152,104.1,12.09,26.89156,1
7/29/2016 10:40,294,176.7073,2.031113,153.0911,1.748493,26.51554,0.08407572,27.26322,0.1079884,99.74036,0.02277635,1.231666,88.90102,17.31857,-0.035,1.158333,0,18502.09,35.23321,104.3,12.1,27.00174,1
7/29/2016 10:45,295,188.6232,6.395786,161.7016,4.55325,26.44744,0.04029163,27.0919,0.07239573,99.73857,0.02110684,1.118333,70.67448,41.14138,0.2783333,0.8183333,0,18530.62,16.90151,104.5,12.16,27.11349,1
7/29/2016 10:50,296,217.6005,11.47457,185.1265,9.615572,26.51941,0.1709352,27.30651,0.2935561,99.74446,0.0195386,1.15,97.94648,26.61924,-0.14,1.036667,0,18500.56,71.55614,104.9,12.21,27.22367,1
7/29/2016 10:55,297,318.2086,110.0501,272.5166,80.25597,26.84795,0.0681262,27.63629,0.1011238,99.74052,0.02199704,1.395,89.90524,61.86023,-0.03166667,0.8466666,0,18363.29,28.34574,105.4,12.29,27.35704,1
7/29/2016 11:00,298,579.6813,103.8888,451.0395,63.54132,27.27751,0.1039514,28.14101,0.08041804,99.74295,0.01996281,1.626667,85.09029,33.97417,0.08833333,1.37,0,18185.32,42.94279,106,12.37,27.55789,1
7/29/2016 11:05,299,685.164,85.90669,572.7106,74.32639,27.53917,0.05683108,28.34377,0.05976951,99.75069,0.02030376,1.541667,82.97941,36.46907,0.17,1.336667,0,18077.62,23.33227,106.2,12.39,27.83687,1
7/29/2016 11:10,300,838.9197,48.2506,709.0492,42.8629,27.77796,0.1306284,28.63493,0.1549551,99.75304,0.01789482,1.448333,98.3982,49.87932,-0.2833333,1.098333,0,17979.9,53.39554,106.3,12.4,28.18724,1
7/29/2016 11:15,301,849.6169,47.72523,722.8626,42.69825,28.23883,0.1673179,29.13722,0.2029519,99.74082,0.01898864,1.311667,100.4036,71.7684,-0.1533333,0.585,0,17792.55,67.8195,106.2,12.41,28.62644,1
7/29/2016 11:20,302,816.2389,85.4161,700.751,78.56319,28.17651,0.04223862,28.94526,0.106687,99.74181,0.01812821,1.516667,61.32772,48.00296,0.4816667,0.9949999,0,17817.68,17.1148,106.2,12.41,29.10796,1
7/29/2016 11:25,303,875.4121,168.956,760.5787,145.2792,28.49567,0.09955565,29.42612,0.1176919,99.74851,0.01860047,1.431667,90.24834,53.09573,-0.09333333,0.9483333,0,17688.78,40.08813,106.7,12.48,29.62518,1
7/29/2016 11:30,304,743.1863,274.0354,638.9626,241.6098,28.69652,0.06209439,29.51157,0.1302473,99.73877,0.01916163,2.081667,75.75053,33.82742,0.475,1.7,0,17608.03,24.90308,106.4,12.43,30.17862,1
7/29/2016 11:35,305,829.1703,212.383,720.8742,191.9634,28.69439,0.03738569,29.51268,0.07150022,99.73895,0.02079748,1.743333,79.6072,32.45449,0.375,1.45,0,17608.88,14.99924,106.7,12.49,30.6874,1
7/29/2016 11:40,306,864.1732,185.2322,752.4733,170.979,28.83628,0.1552543,29.79556,0.2283651,99.74052,0.01976273,1.128333,43.98018,55.14413,0.4833333,0.575,0,17552.13,62.08861,106.8,12.48,31.16388,1
7/29/2016 11:45,307,466.8188,346.7711,409.8931,312.3305,29.06019,0.1173065,29.88498,0.2146798,99.74162,0.01680192,1.565,125.6295,71.49244,-0.52,0.5,0,17462.72,46.71811,106.3,12.43,31.63712,1
7/29/2016 11:50,308,936.3456,41.1103,815.9838,47.45502,28.93992,0.04770138,29.80088,0.1071381,99.73595,0.01930393,1.263333,77.76656,34.61443,0.1133333,1.051667,0,17510.63,19.04279,106.5,12.46,32.07067,1
7/29/2016 11:55,309,280.0912,285.8234,253.7022,246.6601,28.94317,0.03193,29.79153,0.04909539,99.74276,0.01449256,1.643334,69.8675,42.15152,0.6083333,1.246667,0,17509.32,12.74568,105.8,12.32,32.42661,1
7/29/2016 12:00,310,634.0475,319.7502,562.2173,286.7583,28.96714,0.05901766,29.8667,0.1098033,99.74162,0.01896672,1.288333,130.5624,84.51475,-0.37,0.3133333,0,17499.76,23.54332,106.4,12.41,32.67656,1
7/29/2016 12:05,311,254.4314,255.7176,221.7495,217.7476,28.9838,0.09674541,29.80128,0.1600979,99.74332,0.01756239,1.161667,89.52915,43.66055,0.003333336,0.9116666,0,17493.14,38.61,105.9,12.34,32.85064,1
7/29/2016 12:10,312,702.1577,109.2503,608.1901,95.53036,28.78837,0.06191182,29.66314,0.1355292,99.73991,0.0191445,1.315,97.26859,47.76637,-0.1433333,1.025,0,17571.22,24.78481,106,12.37,32.94296,1
7/29/2016 12:15,313,868.5063,115.8433,755.2333,108.407,28.97283,0.10162,29.93983,0.16033,99.74162,0.01680192,1.93,79.65305,49.18617,0.4083333,1.39,0,17497.52,40.54212,106.7,12.47,33.02064,1
7/29/2016 12:20,314,893.4891,32.86335,781.8361,28.96774,29.43723,0.1104187,30.47656,0.1088744,99.74162,0.01680192,1.423334,77.46475,80.96539,0.06666667,0.5016667,0,17313.1,43.7089,106.9,12.47,33.14674,1
7/29/2016 12:25,315,607.5753,343.5409,539.1597,306.3332,29.538,0.04358039,30.46233,0.1028037,99.74332,0.01756239,1.503333,186.7764,51.13646,-1.005,-0.165,0,17273.27,17.19319,106.7,12.44,33.34809,1
7/29/2016 12:30,316,911.2952,263.294,808.4434,231.6989,29.61438,0.08712717,30.55619,0.1430477,99.73878,0.01883871,1.138333,128.5039,92.87354,-0.2833333,0.09666666,0,17243.17,34.32338,106.9,12.47,33.61644,1
7/29/2016 12:35,317,761.9402,372.7261,684.2558,335.3127,29.61154,0.09337075,30.53425,0.181038,99.7439,0.01585344,1.38,136.1273,63.70034,-0.4566666,0.5566666,0,17244.3,36.78011,106.7,12.44,33.87901,1
7/29/2016 12:40,318,1036.344,42.77964,922.1103,41.1128,29.8801,0.1159166,30.91536,0.1423118,99.73991,0.0191445,1.91,75.37901,54.39737,0.2916666,1.413333,0,17138.78,45.44245,106.9,12.48,34.16375,1
7/29/2016 12:45,319,771.7574,355.061,680.5544,321.7769,30.12632,0.05615703,31.12217,0.08603183,99.74106,0.01610582,2.37,96.95144,41.17679,-0.245,1.975,0,17042.47,21.90074,106.6,12.46,34.45692,1
7/29/2016 12:50,320,211.5749,73.08005,191.9184,60.25966,30.19296,0.08403502,31.07057,0.1838056,99.74106,0.01196868,1.533333,32.08995,64.05365,0.6416667,0.5016667,0,17016.51,32.77645,106,12.37,34.69136,1
7/29/2016 12:55,321,955.5059,155.358,846.3752,136.3976,29.92427,0.05087787,30.81977,0.1231166,99.74284,0.01555584,1.625,81.11051,71.31633,-0.006666669,0.6683333,0,17121.44,19.92825,106.1,12.4,34.78564,1
7/29/2016 13:00,322,848.9398,116.2597,744.5746,113.9541,30.10938,0.07165369,31.06745,0.1498019,99.73965,0.01916635,1.446666,67.64557,44.59573,0.4466667,1.001667,0,17049.09,27.95983,106,12.38,34.85561,1
7/29/2016 13:05,323,611.3666,360.1271,534.7237,329.4941,30.02724,0.02875563,30.93451,0.04862649,99.74038,0.01454795,2.105,75.17326,28.16861,0.465,1.828333,0,17081.15,11.23622,106.1,12.36,34.97105,1
7/29/2016 13:10,324,863.5639,176.8128,767.3613,157.3083,30.09413,0.08941415,31.09282,0.1407399,99.74345,0.01863498,2.011667,82.29986,38.38485,-0.003333335,1.688333,0,17055.05,34.88743,106.5,12.45,35.06794,1
7/29/2016 13:15,325,417.4626,406.1183,338.0156,303.104,30.3388,0.06280394,31.29483,0.1461713,99.7405,0.02251249,1.635,91.05928,40.82343,-0.07833333,1.375,0,16959.77,24.39917,106.3,12.42,35.20365,1
7/29/2016 13:20,326,380.0223,259.2452,278.4681,163.141,30.09341,0.04843356,30.96574,0.08574738,99.74106,0.01726596,1.911667,66.06406,54.37632,0.3916666,1.26,0,17055.31,18.90019,106.5,12.43,35.31638,1
7/29/2016 13:25,327,362.6224,209.7178,261.509,126.567,30.1511,0.03758214,31.1177,0.06229006,99.74162,0.01791704,1.841667,83.17297,48.5546,0.1333333,1.453333,0,17032.8,14.65025,106.9,12.5,35.31638,1
7/29/2016 13:30,328,215.0278,99.40969,165.21,64.49371,30.3953,0.1297138,31.43787,0.159349,99.74332,0.0164232,1.703333,93.65097,65.9963,-0.2266667,1.026667,0,16937.88,50.34722,107.2,12.54,35.35099,1
7/29/2016 13:35,329,318.8856,152.9591,244.3525,100.3086,30.24283,0.08981523,31.09202,0.06803283,99.7456,0.01644942,1.88,78.78709,32.73285,0.1683333,1.653333,0,16997.1,34.9247,107.1,12.51,35.39545,1
7/29/2016 13:40,330,232.8339,50.46281,349.1241,186.209,30.40114,0.1052878,31.4153,0.1633773,99.74406,0.01923211,1.953333,83.36181,55.22969,0.1583333,1.305,0,16935.6,40.87032,107.4,12.56,35.40495,1
7/29/2016 13:45,331,405.4113,114.9927,560.3528,151.6302,30.70052,0.1398782,31.78373,0.1314826,99.74315,0.01632756,2.283333,88.37909,59.83246,-0.01333334,1.568333,0,16819.81,54.00989,108.1,12.64,35.44358,1
7/29/2016 13:50,332,359.1695,229.0195,394.229,274.3822,30.6822,0.07995266,31.56147,0.08869705,99.74302,0.01992641,1.758333,128.0414,75.91499,-0.6716667,0.4166666,0,16826.83,30.83915,107.2,12.55,35.52107,1
7/29/2016 13:55,333,639.8024,98.4747,630.2695,156.6462,30.83667,0.1616209,31.92233,0.2059858,99.74702,0.01698635,1.828333,74.18944,29.56344,0.2733333,1.603333,0,16767.39,62.16385,108.6,12.73,35.58719,1
7/29/2016 14:00,334,603.1068,147.8611,468.839,182.4368,31.26511,0.1441469,32.37759,0.1845256,99.74277,0.01882925,1.578333,110.676,92.30556,-0.115,0.2266667,0,16603.21,54.98374,108.3,12.67,35.76891,1
7/29/2016 14:05,335,542.1056,99.6682,202.7285,15.97322,31.35032,0.1220528,32.22835,0.1658602,99.74523,0.01821812,2.258333,77.88212,44.09376,0.1333333,1.868333,0,16570.71,46.48234,108.2,12.66,36.01106,1
7/29/2016 14:10,336,384.6938,195.2232,330.6955,201.2734,31.0857,0.06643225,31.96657,0.08903446,99.74657,0.0157597,1.686666,93.23205,74.28597,0.02499999,0.9416667,0,16671.73,25.43946,107.7,12.58,36.19952,1
7/29/2016 14:15,337,659.4365,170.528,600.6038,160.3899,31.05526,0.05834171,32.03245,0.1130863,99.74753,0.01743438,1.503333,109.1583,65.33067,-0.4266666,0.8283333,0,16683.38,22.35307,108.5,12.73,36.31339,1
7/29/2016 14:20,338,253.8951,178.5454,299.2647,274.939,30.90111,0.1411767,31.72634,0.1824542,99.74544,0.01783111,1.975,96.27176,34.75682,-0.175,1.725,0,16742.59,54.25283,107.2,12.52,36.43019,1
7/29/2016 14:25,339,225.7957,98.42041,799.3796,37.99064,30.84454,0.1417338,31.88227,0.2443883,99.74386,0.01289513,1.783334,75.7443,52.13112,0.04,1.213333,0,16764.34,54.45982,109.2,12.82,36.44985,1
7/29/2016 14:30,340,160.1205,11.37671,787.8077,20.73573,31.23278,0.1024379,32.2644,0.1277771,99.74194,0.01838608,2.028333,76.6246,61.9738,0.06500001,1.47,0,16615.52,39.11293,109.4,12.83,36.57727,1
7/29/2016 14:35,341,165.1302,24.863,769.7293,18.21845,31.42711,0.09950205,32.43151,0.1382487,99.74632,0.01685107,1.736667,128.5444,66.98676,-0.8483333,0.72,0,16541.46,37.85562,109.5,12.86,36.79002,1
7/29/2016 14:40,342,476.7714,144.3876,763.3719,28.54014,31.53632,0.06151384,32.50618,0.08155396,99.74816,0.02009805,1.911667,91.48486,51.76012,-0.1916666,1.241667,0,16499.94,23.3496,109.6,12.86,37.07762,1
7/29/2016 14:45,343,635.6725,294.4011,609.7886,274.4728,31.44023,0.139004,32.29065,0.2076001,99.74497,0.01561285,2.293333,86.74834,50.61998,-0.1033333,1.791667,0,16536.5,52.86,109.1,12.78,37.33653,1
7/29/2016 14:50,344,804.5939,8.484366,738.8439,7.900582,31.38944,0.06732195,32.3191,0.1444738,99.74724,0.01895016,1.606667,75.38222,67.61579,0.1433333,0.7066666,0,16555.77,25.61968,109.7,12.89,37.5332,1
7/29/2016 14:55,345,785.6708,6.347894,721.3992,5.41475,31.34965,0.04389513,32.28334,0.0924684,99.74615,0.01523763,1.606667,103.2077,55.4792,-0.33,0.9916667,0,16570.91,16.72158,109.7,12.88,37.72953,1
7/29/2016 15:00,346,781.804,2.914377,718.2369,2.691525,31.41382,0.06703775,32.37069,0.1028917,99.74387,0.01851814,2.185,96.51902,42.77298,-0.405,1.73,0,16546.49,25.50614,109.8,12.91,37.93338,1
7/29/2016 15:05,347,772.7993,11.66432,709.6556,10.78411,31.55584,0.05402691,32.48547,0.1338312,99.74477,0.01581718,1.643333,134.8042,65.67736,-0.7066666,0.5316666,0,16492.52,20.49372,109.8,12.9,38.14014,1
7/29/2016 15:10,348,634.0164,230.8474,580.8548,215.3926,31.53912,0.04639755,32.46349,0.1008611,99.74307,0.01671961,1.548333,109.1303,65.00029,-0.4016666,0.7883333,0,16498.87,17.61814,109.5,12.84,38.35466,1
7/29/2016 15:15,349,553.6815,175.9159,515.3284,167.9601,31.43329,0.05952227,32.28616,0.0996314,99.74549,0.02100847,1.746667,133.2269,57.62177,-0.8916666,0.6616666,0,16539.08,22.64031,109.2,12.81,38.51472,1
7/29/2016 15:20,350,499.8348,220.5276,460.1473,201.0741,31.22091,0.1078743,32.02871,0.1500567,99.752,0.01705615,2.496666,83.41312,33.73348,0.125,2.126667,0,16620.05,41.2168,109,12.76,38.60762,1
7/29/2016 15:25,351,642.6409,72.4276,583.5389,67.01583,31.07654,0.04828341,31.97578,0.09412622,99.75262,0.01663636,2.331667,88.28561,41.65405,0.025,1.893333,0,16675.23,18.49314,109.6,12.87,38.54244,1
7/29/2016 15:30,352,665.7275,41.0924,608.2516,37.87493,31.20208,0.07819666,32.15251,0.1317899,99.74984,0.02098779,1.493333,119.6134,62.17016,-0.3716666,0.8649999,0,16627.23,29.85667,109.8,12.9,38.45433,1
7/29/2016 15:35,353,658.0181,32.89826,601.0412,29.92789,31.33504,0.102509,32.18348,0.2022142,99.75256,0.01602077,2.165,74.11109,88.13623,0.001666665,0.9933333,0,16576.51,39.05622,109.9,12.9,38.46408,1
7/29/2016 15:40,354,596.3398,20.71552,544.91,19.97882,31.19698,0.03025869,32.05236,0.08423163,99.75511,0.01842464,2.056666,91.56223,67.59288,-0.12,1.245,0,16629.15,11.56356,109.7,12.9,38.51096,1
7/29/2016 15:45,355,419.5412,141.3919,381.4557,129.0898,31.13199,0.04124697,31.95446,0.06032418,99.75332,0.02136828,1.805,81.53915,47.63154,0.008333335,1.353333,0,16654,15.77154,109.1,12.83,38.50042,1
7/29/2016 15:50,356,384.0647,149.8674,354.1484,137.6415,30.92341,0.07376175,31.66867,0.0915824,99.75686,0.01982727,1.815,94.5135,56.55877,-0.075,1.191667,0,16733.97,28.32282,108.8,12.75,38.41355,1
7/29/2016 15:55,357,512.5755,18.73737,468.6542,17.40167,30.75605,0.02724001,31.56552,0.05587038,99.75337,0.016769,1.78,87.40196,47.41348,-0.08333333,1.28,0,16798.33,10.49471,109,12.78,38.26501,1
7/29/2016 16:00,358,387.5197,102.6104,353.6214,95.01085,30.75201,0.05110834,31.55946,0.09573845,99.75666,0.01658713,1.98,100.5374,57.18373,-0.2666667,1.243333,0,16799.9,19.69091,108.1,12.66,38.0872,1
7/29/2016 16:05,359,237.3958,97.44015,218.9919,88.60371,30.57118,0.09422749,31.29003,0.1469906,99.74996,0.0195435,1.373333,86.14063,53.80563,0.02,0.9333333,0,16869.72,36.45669,107.5,12.56,37.80747,1
7/29/2016 16:10,360,279.1079,58.06035,289.6607,51.37251,30.43055,0.04202718,31.26763,0.09783902,99.75294,0.01645985,1.801667,89.30266,42.11306,-0.1133333,1.481667,0,16924.15,16.29353,107.8,12.6,37.48402,1
7/29/2016 16:15,361,112.9431,48.28057,119.6959,63.19359,30.63195,0.06108727,31.44669,0.1439642,99.75141,0.01314038,2.075,79.97024,57.99471,0.04333333,1.306667,0,16846.22,23.60198,107.2,12.53,37.15639,1
7/29/2016 16:20,362,118.835,11.04214,124.5562,17.1786,30.3144,0.1370028,30.9788,0.1584451,99.75164,0.02031474,1.598333,91.65108,47.00652,-0.1916667,1.245,0,16969.3,53.24349,106.8,12.48,36.80308,1
7/29/2016 16:25,363,125.0617,6.597008,131.1501,4.554786,30.03779,0.08307493,30.70299,0.1513607,99.74873,0.02024285,1.32,87.23231,34.03617,0.1133333,1.116667,0,17077.05,32.46819,106.8,12.47,36.43117,1
7/29/2016 16:30,364,118.2189,3.902618,123.6337,3.668151,29.82975,0.09596214,30.58801,0.19441,99.74576,0.01665555,1.141667,73.60847,57.4335,0.235,0.64,0,17158.51,37.64228,106.7,12.47,36.05655,1
7/29/2016 16:35,365,103.4602,8.977758,103.7607,11.18146,30.19914,0.136108,31.08664,0.1126999,99.75072,0.01660347,1.193333,77.27713,33.17019,0.09333333,1.053333,0,17014.15,53.05001,106.7,12.46,35.74828,1
7/29/2016 16:40,366,103.051,13.14366,102.028,15.20445,30.43726,0.06928503,31.25689,0.07664432,99.74856,0.01880742,1.393333,93.45078,52.23662,-0.1316667,1.041667,0,16921.56,26.86672,106.6,12.46,35.48703,1
7/29/2016 16:45,367,82.39713,3.860645,81.05605,4.757067,30.48549,0.04044313,31.20314,0.06910659,99.75033,0.02268933,1.356667,105.4893,50.17006,-0.3083333,0.92,0,16902.86,15.66701,106.5,12.44,35.26092,1
7/29/2016 16:50,368,94.65066,5.363515,93.75206,5.86843,30.35501,0.05277346,31.04706,0.08334772,99.75432,0.01847483,1.15,107.9513,67.28881,-0.3433333,0.6083333,0,16953.47,20.49024,106.4,12.42,35.05513,1
7/29/2016 16:55,369,88.76588,8.674976,88.46779,9.407125,30.36788,0.04982113,31.0709,0.08833978,99.74939,0.0204714,1.358333,97.50423,44.06902,-0.09166667,1.098333,0,16948.47,19.34546,106.4,12.42,34.8599,1
7/29/2016 17:00,370,74.47916,2.640127,73.22742,3.038525,30.1979,0.05667287,30.8623,0.0861742,99.75204,0.01908217,1.553333,103.805,55.78325,-0.255,1.086667,0,17014.57,22.07739,106.3,12.39,34.69226,1
7/29/2016 17:05,371,66.42098,3.842209,66.42126,3.920251,30.25158,0.04716547,30.95009,0.09563322,99.74585,0.01898584,1.705,90.15308,58.85733,-0.14,1.106667,0,16993.67,18.3528,106.2,12.4,34.50045,1
7/29/2016 17:10,372,51.7956,2.932215,49.6673,3.694837,30.24308,0.0317082,30.93672,0.0350926,99.75085,0.0181169,2.021667,81.79563,37.08181,0.04833333,1.81,0,16996.98,12.34072,106.1,12.37,34.33146,1
7/29/2016 17:15,373,55.31485,3.715061,56.14158,3.204035,30.22193,0.02939645,30.87411,0.0337672,99.74193,0.02072998,1.328334,75.85107,50.32496,0.1533333,0.9833333,0,17005.21,11.44507,106.1,12.37,34.15799,1
7/29/2016 17:20,374,52.40309,3.973305,49.78043,1.817739,30.15248,0.03760192,30.79859,0.05203641,99.75186,0.01856984,1.66,89.50911,33.54107,0.08833333,1.423333,0,17032.27,14.65961,106.1,12.36,33.99947,1
