StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
44,4,196904,1.73,54.8,-1.87,-1.87,-1.99,-1.87,0,310,-1.11,-1.39,-1.66,-1.29,-1.23,-0.95,-0.88,42.2,67.4
44,4,196905,1.84,63.1,-2.57,-2.57,-2.69,-2.57,55,114,-1.28,-1.82,-1.96,-2.27,-1.55,-1.52,-1.18,50.2,76.1
44,4,196906,3.99,71.7,-2.36,-2.36,-0.15,-2.36,205,0,0.19,-0.88,-1.32,-1.99,-1.61,-1.53,-0.97,60.5,83
44,4,196907,6.02,74.7,0.6,-1.51,1.81,-0.65,301,0,1.41,0.96,0.01,-0.97,-0.93,-1.05,-0.82,64.6,84.8
44,4,196908,5.15,71.3,0.97,-0.92,1.29,0.5,200,0,0.76,1.26,1.09,-0.3,-0.85,-0.71,-1.14,60.2,82.4
44,4,196909,3.75,64.9,1.12,-0.58,0.73,1.08,68,71,0.42,0.62,1.1,0.06,-0.52,-0.42,-0.76,53.6,76.2
44,4,196910,1.22,53.6,0.42,-1.11,-1.76,-0.17,0,358,-1.02,-0.52,-0.04,-0.04,-0.76,-0.79,-0.97,40.6,66.7
44,4,196911,2.59,41.9,0.23,-1.14,-0.43,-0.35,0,693,0.03,-0.79,-0.5,0.38,-0.59,-1.06,-0.82,31.8,51.9
44,4,196912,5.34,31,1.3,1.3,3.29,1.3,0,1054,1.69,1.03,0.16,0.9,0.15,-0.37,-0.83,23.6,38.4
44,4,197001,1.2,25.3,-0.57,0.59,-1.72,-0.5,0,1231,-1.66,0.51,0.35,0.05,0.12,-0.54,-1.07,15.6,35
44,4,197002,2.52,33.1,-0.44,0.61,0.22,-0.35,0,893,0.2,-0.83,0.51,-0.21,0.51,-0.32,-0.76,22.4,43.8
44,4,197003,2.86,38.2,-0.4,-0.4,-0.02,-0.4,0,831,-0.19,-0.03,-0.84,-0.3,0.42,-0.19,-0.85,28.5,47.8
44,4,197004,3.99,52.3,-0.06,-0.06,0.92,0.36,0,381,0.64,0.27,0.28,0.42,0.16,0.19,-0.54,40.6,64
44,4,197005,2.58,64.7,-0.66,-0.66,-1.82,-0.66,78,88,-0.75,-0.17,-0.32,0.05,-0.34,0.26,-0.87,51.8,77.6
44,4,197006,3.42,70.3,-0.7,-0.7,-0.33,-0.7,167,8,-0.17,-0.8,-0.37,-0.84,-0.47,0.12,-1,58.7,82
44,4,197007,6.54,73.8,0.89,0.89,2.66,0.89,273,0,1.7,0.94,0.25,0.35,0.44,0.24,-0.63,62.8,84.8
44,4,197008,2.66,73.1,-0.41,-0.41,-1.22,-0.41,251,0,-0.61,0.57,0.31,-0.02,0.2,-0.13,-0.72,61.8,84.5
44,4,197009,1.54,69.8,-1.13,-1.13,-2.29,-1.13,161,17,-0.97,-1.22,-0.14,-0.36,-0.72,-0.45,-0.81,57.3,82.4
44,4,197010,3.77,57.1,-1.06,-1.06,-0.15,-1.06,12,257,0.43,-0.37,-0.77,-0.37,-0.26,-0.05,-0.63,46.4,67.8
44,4,197011,5.34,44.3,0.72,0.72,2.15,0.72,0,621,1.43,1.1,0.41,0.51,0.26,0.36,-0.46,35.3,53.2
44,4,197012,2.98,35.6,0.82,0.82,0.54,0.82,0,911,0.18,1.17,1.02,0.62,0.37,0.01,-0.28,26.2,45.1
44,4,197101,2.63,27.2,0.78,0.78,0.13,0.78,0,1172,0.04,0.05,0.94,-0.03,0.19,0.24,-0.2,17.8,36.7
44,4,197102,4.23,34.3,1.49,1.49,2.36,1.49,0,860,1.3,0.93,0.79,0.69,0.77,0.55,0.11,24,44.5
44,4,197103,1.86,39.5,-0.46,0.88,-1.37,0.07,0,791,-1.05,0.34,0.24,0.87,0.6,0.39,0.05,28.3,50.7
44,4,197104,1.91,50.9,-0.83,-0.83,-1.27,-0.83,0,423,-0.92,-1.54,-0.32,0.52,-0.19,0.01,0.05,36.2,65.5
44,4,197105,7.95,59.4,1.64,1.64,4.92,1.64,20,193,2.11,1.21,0.57,0.83,0.82,0.86,0.73,47.6,71.3
44,4,197106,2.62,71.5,1.06,1.06,-1.23,0.37,200,0,-0.78,1.16,0.53,0.49,0.97,0.73,0.56,60.5,82.5
44,4,197107,3.43,72.8,0.76,0.76,-0.57,-0.25,242,0,-0.27,-0.79,0.78,0.38,0.81,0.2,0.27,61.4,84.2
44,4,197108,5.12,70.9,1.04,1.04,1.05,0.5,189,6,0.75,0.32,-0.17,0.19,0.52,0.64,0.34,59.6,82.2
44,4,197109,4.09,68.1,1.1,1.1,0.53,0.74,123,30,0.56,0.72,0.44,0.66,0.62,1,0.41,58.9,77.3
44,4,197110,6.34,59.9,1.78,1.78,2.36,1.78,27,185,1.34,1.26,1.37,1.48,1.2,1.33,0.89,51.3,68.5
44,4,197111,2.74,43.6,1.74,1.74,0.44,1.74,0,642,0.13,1.1,1.06,0.73,0.87,1,0.89,33.6,53.6
44,4,197112,0.93,41.8,-0.76,0.8,-2.27,-0.38,0,719,-1.67,-0.92,0.42,0.58,0.77,0.74,0.5,31.7,51.8
44,4,197201,1.9,34.8,-0.99,-0.99,-0.95,-0.99,0,936,-0.66,-1.62,-1.14,0.49,0.85,0.63,0.56,25.1,44.5
44,4,197202,5.22,31.5,1.24,1.24,3.73,1.24,0,938,1.81,1.03,0.1,0.85,0.63,0.8,0.85,22,41
44,4,197203,2.02,42,0.64,0.64,-1.43,-0.31,0,713,-0.9,0.87,0.42,0.53,0.64,0.82,0.74,30.9,53
44,4,197204,4.06,51.2,0.95,0.95,1.14,0.63,0,414,0.68,-0.13,1.01,0.02,0.88,1.14,0.74,38.4,64
44,4,197205,5.23,60.9,1.42,1.42,1.69,1.42,31,158,0.83,0.99,0.42,0.28,0.87,0.68,1.05,49.6,72.3
44,4,197206,11.65,66.2,4.81,4.81,10.6,4.81,76,40,3.06,3.09,3.09,2.52,1.93,2.36,2.41,55.7,76.8
44,4,197207,3.37,73.6,4.26,4.26,-0.15,4.15,267,0,-0.31,2.56,3.09,2.96,1.55,2.2,1.89,63.8,83.5
44,4,197208,2.4,71.3,3.38,3.38,-1.32,2.72,200,0,-0.81,-0.81,1.74,1.64,1.27,1.58,1.67,59.9,82.6
44,4,197209,1.91,66.6,2.49,2.49,-1.65,1.17,95,47,-0.61,-1.17,-1.14,1.4,1.34,1.22,1.56,55.6,77.5
44,4,197210,5.88,51.1,3.06,3.06,2.49,2.62,0,431,1.2,0.52,-0.02,1.64,1.92,1.17,1.66,39.8,62.4
44,4,197211,6.4,41.3,4.26,4.26,4.55,4.26,0,711,1.85,1.91,1.3,2.1,1.98,1.72,1.79,32.1,50.4
44,4,197212,5.19,39.5,4.76,4.76,2.82,4.76,0,791,1.6,2.29,2.33,1.14,2.33,2.29,2.03,31.3,47.6
44,4,197301,2.63,33.5,4.29,4.29,0.07,4.26,0,976,0.04,1.1,1.84,1.23,2.32,2.49,2.04,23.2,43.9
44,4,197302,2.59,32.6,3.96,3.96,0.33,3.96,0,907,0.25,0.14,0.98,1.57,2.28,2.06,1.96,22.2,43
44,4,197303,3.08,47.7,3.28,3.28,-0.81,2.91,0,536,-0.03,0.13,0.06,1.75,0.97,2.15,2.07,37.7,57.8
44,4,197304,5.71,51.7,3.93,3.93,2.95,3.93,0,399,1.52,1.17,1.04,1.75,1.48,2.44,2.51,41.8,61.6
44,4,197305,3.9,59.2,3.68,3.68,0.46,3.68,18,198,0.09,1.11,0.91,1.2,1.68,2.41,2.4,48,70.4
44,4,197306,3.26,72.3,-0.19,3.11,-0.56,2.83,222,0,-0.28,-0.28,0.66,0.49,1.74,1.15,2.83,61.6,83.1
44,4,197307,3.15,74.1,-0.46,2.5,-0.89,1.81,282,0,-0.48,-0.6,-0.54,0.29,1.35,1.1,2.67,63,85.3
44,4,197308,5.53,73.8,-0.06,2.6,1.08,2.29,273,0,0.92,0.37,0.08,0.63,0.95,1.48,2.3,63.4,84.2
44,4,197309,2.63,68.2,-0.38,2,-1,1.26,125,29,-0.11,0.38,0.04,0.45,0.36,1.47,1.92,56.8,79.5
44,4,197310,3.75,56.9,-0.36,1.78,-0.05,0.98,11,262,0.42,0.05,0.48,0.02,0.47,1.24,1.6,44.8,69
44,4,197311,1.26,46.2,-1.05,0.86,-2.19,-0.72,0,564,-1,-0.26,-0.48,-0.35,0.18,0.51,1.48,35,57.5
44,4,197312,5.82,35.4,1.01,1.79,3.04,1.24,0,918,1.95,0.69,0.66,0.46,0.75,0.66,1.98,26.7,44
44,4,197401,3.1,38.9,1.01,1.7,0.3,1.19,0,809,0.4,1.56,0.7,0.71,0.37,0.74,2.1,29.9,47.9
44,4,197402,1.12,33.6,-0.54,0.99,-1.61,-0.09,0,879,-1.1,-0.47,0.86,0.05,0.08,0.52,1.78,22.5,44.7
44,4,197403,3.23,45.1,-0.58,0.79,-0.31,-0.36,0,617,0.09,-0.65,-0.35,0.33,0.2,0.54,1.89,33.4,56.8
44,4,197404,1.98,54.5,-1.08,-1.08,-1.66,-1.08,0,318,-0.85,-0.62,-1.17,-0.07,0.12,-0.12,1.71,41.7,67.2
44,4,197405,4.16,61.5,0.1,-0.86,0.31,-0.55,36,145,0.24,-0.38,-0.34,0.29,-0.14,-0.13,1.74,50,73.1
44,4,197406,5.51,66.5,1.1,1.1,3.02,1.1,81,36,0.97,0.79,0.24,-0.08,0.4,0.22,0.96,56,76.9
44,4,197407,1.78,73.2,-0.62,-0.62,-1.86,-0.62,254,0,-1.69,-0.17,-0.14,-0.84,-0.2,0.01,0.8,61.2,85.1
44,4,197408,4.51,72.4,-0.45,-0.45,0.31,-0.45,232,0,0.47,-0.58,0.04,-0.25,0.22,-0.1,1.08,62.4,82.4
44,4,197409,4.13,64.3,-0.12,-0.12,0.87,0.38,59,80,0.57,0.54,-0.24,-0.04,-0.24,0.23,1.24,53.3,75.2
44,4,197410,1.09,52.3,-0.74,-0.74,-1.9,-0.74,0,394,-1.13,-0.41,-0.16,-0.21,-0.76,-0.28,0.69,38.7,66
44,4,197411,1.98,45.2,-1.21,-1.21,-1.64,-1.21,0,594,-0.39,-1.17,-0.62,-0.5,-0.62,-0.2,0.19,33.9,56.4
44,4,197412,5.4,37,0.81,0.81,2.43,0.81,0,868,1.72,0.81,-0.06,-0.3,-0.05,-0.25,0.28,27.5,46.4
44,4,197501,2.71,35,0.76,0.76,0.09,0.76,0,930,0.1,1.22,0.67,0.18,0.15,-0.35,0.27,24.6,45.2
44,4,197502,2.24,35.8,0.58,0.58,-0.3,0.58,0,818,-0.02,-0.01,0.96,0.02,0.03,-0.11,0.21,26.3,45.3
44,4,197503,5.75,40,1.63,1.63,3.33,1.63,0,775,1.67,1.17,0.99,0.53,0.2,0.34,0.51,29.8,50.1
44,4,197504,2.23,48.2,1.27,1.27,-0.57,0.91,0,504,-0.62,0.81,0.61,0.81,0.43,0.36,0.08,37,59.3
44,4,197505,3.93,64.5,1.04,1.04,-0.29,0.47,75,91,0.11,-0.37,0.64,1,0.32,0.27,0.02,53.1,75.8
44,4,197506,4.57,70.3,1.38,1.38,1.34,1.38,167,8,0.51,0.3,-0.1,0.55,0.39,0.06,0.16,59.8,80.9
44,4,197507,6.02,72.8,2.19,2.19,2.86,2.19,242,0,1.41,1.17,0.97,1.14,1.16,0.83,0.59,62.4,83.2
44,4,197508,4.38,74.3,2.24,2.24,0.81,2.24,288,0,0.41,0.99,1.03,1.19,1.35,0.8,0.5,63,85.6
44,4,197509,9.25,62.8,4.27,4.27,6.8,4.27,39,105,1.95,1.91,2.35,1.75,1.9,1.42,1.2,53.6,72.1
44,4,197510,2.74,57.7,3.71,3.71,-0.38,3.5,14,240,-0.05,1.63,1.55,1.72,1.81,1.66,1.03,46,69.5
44,4,197511,1.8,48.6,2.99,2.99,-1,2.35,0,492,-0.53,-0.46,1.2,1.6,1.63,1.73,1.07,36.7,60.4
44,4,197512,2.59,34.7,2.73,2.73,0.14,2.09,0,939,-0.12,-0.53,-0.52,1.49,1.14,1.38,0.82,25.8,43.6
44,4,197601,4.18,28.9,3.16,3.16,2.13,3.16,0,1119,1.1,0.62,0.15,1.35,1.56,1.63,0.92,19.7,38.1
44,4,197602,1.14,42.3,-0.76,2.07,-2.29,1.08,0,636,-1.07,0.19,0.04,0.96,1.4,1.45,0.92,29.5,55.1
44,4,197603,2.26,47.1,-1.26,1.28,-1.73,-0.41,0,555,-0.69,-1.38,-0.28,-0.6,1.14,0.94,0.8,34.6,59.7
44,4,197604,1.81,54.8,-1.76,-1.76,-1.9,-1.76,0,310,-1.03,-1.33,-1.86,-0.94,0.45,0.88,0.77,40.8,68.9
44,4,197605,4.05,59.9,0.1,-1.49,0.29,-1.27,23,181,0.18,-0.52,-0.87,-0.63,0.38,0.86,0.73,47.6,72.2
44,4,197606,3.79,71,0.18,-1.24,0.28,-0.82,186,6,0.07,0.01,-0.5,-0.63,-0.81,0.72,0.52,59.6,82.4
44,4,197607,3.86,72,0.3,-0.98,0.41,-0.31,220,0,0.04,-0.01,-0.05,-1.1,-0.76,0.36,0.86,60.4,83.5
44,4,197608,2.42,70.3,-0.43,-1.3,-1.28,-1.16,172,8,-0.8,-0.59,-0.56,-1.05,-0.87,0.08,0.62,58,82.6
44,4,197609,4.51,64.4,0.39,-0.77,1.18,0.05,61,79,0.71,-0.05,-0.12,-0.43,-0.56,-0.72,0.66,52.5,76.4
44,4,197610,10.28,49.7,2.75,2.75,7.19,2.75,0,474,2.37,2.22,1.73,1.37,0.57,0.53,1.49,39.9,59.5
44,4,197611,0.93,38.4,-0.37,2.1,-1.11,1.57,0,798,-1.34,1.66,1.64,1.03,0.48,0.37,1.41,27.4,49.5
44,4,197612,1.83,30.4,-0.54,1.67,-0.63,0.84,0,1073,-0.76,-1.45,1.27,0.85,0.49,0.29,1.13,19.8,41.1
44,4,197701,1.13,20.3,-1.09,0.9,-1.81,-0.68,0,1386,-1.8,-1.53,-2.17,0.48,0.44,-0.27,0.96,10.8,29.9
44,4,197702,0.45,34.3,-1.81,-1.81,-2.51,-1.81,0,860,-2.06,-3.09,-3.09,0.38,0,-0.37,0.77,22.2,46.3
44,4,197703,2.92,48.4,-1.99,-1.99,-1.09,-1.99,5,520,-0.15,-1.41,-2.78,0.16,-0.06,-0.24,0.44,36.3,60.5
44,4,197704,2.56,55.7,-2.17,-2.17,-1.17,-2.17,5,284,-0.33,-0.46,-1.4,-3.09,-0.17,-0.12,0.45,42.2,69.2
44,4,197705,1.49,64.8,-2.96,-2.96,-3.04,-2.96,80,86,-1.55,-1.52,-1.39,-2.5,-0.33,-0.63,0.1,51.8,78
44,4,197706,2.21,68.3,-3.28,-3.28,-1.87,-3.28,117,18,-1.18,-1.87,-1.87,-3.08,-0.96,-0.94,-0.21,56.3,80.4
44,4,197707,3.18,76.6,-3.61,-3.61,-1.99,-3.61,360,0,-0.46,-1.17,-1.71,-2.35,-3.09,-1.07,-0.56,63.9,89.2
44,4,197708,3.62,74.2,-3.68,-3.68,-1.34,-3.68,285,0,0.02,-0.37,-0.94,-1.67,-2.52,-0.79,-0.61,62.8,85.6
44,4,197709,2.61,68.3,-3.82,-3.82,-1.56,-3.82,127,28,-0.12,-0.32,-0.56,-1.67,-2.49,-1.19,-1.59,57.9,78.6
44,4,197710,4.28,52.3,0.22,-3.21,0.65,-2.9,0,394,0.64,0.23,0.08,-1.15,-1.7,-2.72,-1.19,41.5,63
44,4,197711,6.07,45.6,1.16,-1.92,2.88,-0.43,0,582,1.72,1.44,1.01,0.22,-0.5,-1.34,-0.62,38.2,53.1
44,4,197712,3.93,32.6,1.63,-1.13,1.78,0.99,0,1004,0.84,1.77,1.59,0.81,-0.17,-0.96,-0.45,23.5,41.6
44,4,197801,7.01,25.5,3.39,3.39,5.78,3.39,0,1224,2.45,2.33,2.5,1.9,0.73,0.15,-0.09,16.7,34.3
44,4,197802,0.44,24.4,2.23,2.23,-2.42,1.21,0,1137,-2.08,1.17,1.29,1.52,0.81,0.18,-0.2,14.8,34.1
44,4,197803,3.34,39,2.16,2.16,0.49,1.3,0,806,0.17,-1.07,1.02,1.64,1.16,0.25,-0.07,28.8,49.1
44,4,197804,1.8,52.2,1.42,1.42,-1.56,-0.05,0,384,-1.04,-0.66,-1.62,1.24,1,0.1,-0.1,39.8,64.5
44,4,197805,5.45,60.4,1.93,1.93,1.97,1.19,26,169,0.94,0.14,0.14,0.93,1.29,0.72,0,49.4,71.5
44,4,197806,3.61,70.5,1.78,1.78,0.13,1.05,172,7,-0.05,0.54,-0.05,0.61,1.37,0.97,-0.05,58.4,82.6
44,4,197807,4.95,72.5,2.1,2.1,1.53,1.8,235,0,0.77,0.39,0.78,-0.31,1.47,1.27,0.13,61.7,83.2
44,4,197808,5.14,74.9,2.28,2.28,1.19,2.28,307,0,0.76,0.89,0.65,0.55,1.07,1.4,0.55,64.9,84.9
44,4,197809,1.34,67.6,-0.61,1.43,-1.83,0.56,113,35,-1.24,-0.22,0.08,0.02,0.48,1.17,0.19,56.4,78.8
44,4,197810,1.02,52.9,-1.28,0.55,-2.2,-1.28,0,375,-1.2,-2.17,-0.95,-0.14,-0.85,0.73,-0.99,39.6,66.1
44,4,197811,2.71,46.2,-1.54,-1.54,-1.16,-1.54,0,564,0.11,-0.83,-1.41,-0.56,-0.41,0.2,-0.75,35.8,56.5
44,4,197812,3.9,37.5,0.23,-1.15,0.69,-0.71,0,852,0.82,0.5,-0.35,-0.26,-0.18,0.23,-0.5,26.3,48.8
44,4,197901,6.27,29.1,1.82,1.82,4.82,1.82,0,1113,2.14,2.04,1.49,0.31,0.73,0.09,0.15,20.8,37.4
44,4,197902,4.63,23.5,2.62,2.62,2.97,2.62,0,1162,1.51,2.34,2.23,0.55,0.85,0.81,0.61,14.1,33
44,4,197903,2.92,45.1,2.12,2.12,-0.69,1.77,0,617,-0.15,1,1.93,1,0.86,0.74,0.6,32.8,57.4
44,4,197904,2.83,51.8,1.79,1.79,-0.34,1.24,0,396,-0.12,-0.31,0.67,1.36,0.57,0.89,0.61,41.4,62.2
44,4,197905,3.91,61.9,1.63,1.63,0.08,1.07,41,137,0.1,-0.09,-0.22,1.51,0.33,0.6,0.88,50.5,73.3
44,4,197906,4.79,67.3,2.14,2.14,2.03,2.14,96,27,0.62,0.38,0.19,1.51,0.92,0.8,1.28,55.7,78.9
44,4,197907,3.39,72.5,1.92,1.92,0.01,1.86,235,0,-0.3,0.23,0.09,0.51,1.25,0.53,1.36,62.7,82.4
44,4,197908,6.01,72.4,2.49,2.49,2.29,2.49,232,0,1.11,0.64,0.8,0.44,1.61,0.69,1.56,62.1,82.8
44,4,197909,8.08,64.9,4.04,4.04,5.42,4.04,68,71,1.69,2.02,1.79,1.48,2.19,1.52,1.92,55.1,74.8
44,4,197910,6.65,53.1,4.89,4.89,3.8,4.89,0,372,1.43,2.21,2.42,2.06,2.16,2.23,2.03,42.2,64
44,4,197911,3.12,48,4.54,4.54,0.47,4.54,0,510,0.35,1.29,2.09,2.18,1.79,2.45,1.82,37.3,58.7
44,4,197912,1.18,37.6,-0.55,3.52,-1.66,2.83,0,849,-1.4,-0.58,0.7,1.84,1.51,2.11,1.63,27.1,48.1
44,4,198001,3.02,31.5,-0.29,3.37,0.63,2.87,0,1038,0.34,-0.73,-0.33,2.02,1.67,1.76,1.25,23.6,39.4
44,4,198002,1.02,29.7,-0.82,2.46,-1.67,1.3,0,988,-1.22,-0.59,-1.4,1.25,1.5,1.22,1.32,19.6,39.8
44,4,198003,4.31,40,0.52,2.73,1.57,2.11,0,775,0.82,-0.06,0.08,0.56,1.59,1.39,1.41,29.5,50.5
44,4,198004,4.52,53.2,0.94,2.92,1.4,2.73,0,354,0.93,1.19,0.47,0.1,1.84,1.65,1.71,41.7,64.7
44,4,198005,3.85,63.6,-0.08,2.54,-0.24,2.2,62,106,0.06,0.62,0.91,-0.11,1.43,1.68,1.67,51.3,75.8
44,4,198006,1.85,68.4,-0.65,1.7,-1.74,0.65,119,17,-1.6,-0.94,-0.28,-0.23,0.32,1.27,1.53,55.8,80.9
44,4,198007,4.5,75.7,-0.54,1.57,0.14,0.57,332,0,0.48,-0.63,-0.57,-0.18,-0.33,1.44,1.5,63.9,87.4
44,4,198008,2.94,75.2,-1.03,0.85,-1.66,-0.72,316,0,-0.41,-0.11,-0.84,-0.04,-0.63,0.89,1.16,63.6,86.8
44,4,198009,1.82,69.6,-1.69,-1.69,-2.3,-1.69,156,18,-0.68,-0.95,-0.61,-0.66,-0.6,-0.03,1.13,57.3,81.8
44,4,198010,2.48,53.2,-1.89,-1.89,-1.11,-1.89,0,369,-0.18,-0.84,-1.06,-1.13,-0.8,-0.86,1.2,40.7,65.6
44,4,198011,3.24,41.6,-1.82,-1.82,-0.39,-1.82,0,702,0.42,0.02,-0.51,-1.09,-0.38,-0.87,1.25,30.8,52.4
44,4,198012,0.54,34.1,-2.58,-2.58,-2.82,-2.58,0,958,-2.15,-0.85,-0.85,-1.13,-1.1,-1.04,0.99,23.6,44.6
44,4,198101,0.32,27,-3.44,-3.44,-3.4,-3.44,0,1178,-3.09,-3.09,-2.02,-1.94,-2.18,-1.67,0.33,16.9,37.1
44,4,198102,3.9,36.6,-2.69,-2.69,1.21,-2.15,0,795,1.11,-0.47,-1.75,-1.31,-1.79,-1.02,0.23,24.9,48.2
44,4,198103,1.04,40,-3.22,-3.22,-2.42,-3.22,0,775,-1.91,-0.28,-1.85,-1.8,-1.74,-1.84,0,28.7,51.3
44,4,198104,2.69,56.2,-3.25,-3.25,-1.09,-3.25,6,270,-0.23,-1.57,-0.49,-1.93,-2.02,-2.27,-0.04,43.4,69.1
44,4,198105,4.1,60,0.19,-2.72,0.57,-2.43,24,179,0.21,-0.07,-1,-1.71,-1.61,-1.92,-0.09,47.8,72.2
44,4,198106,3.74,72.1,0.19,-2.42,0.06,-2.05,216,0,0.04,0.01,-0.17,-1.09,-1.49,-1.5,-0.24,60.9,83.2
44,4,198107,4.99,73.7,0.63,-1.72,1.37,-0.75,270,0,0.8,0.46,0.36,-0.06,-0.99,-1.46,-0.02,63.4,84
44,4,198108,3.64,70.3,0.6,-1.5,0.11,-0.48,172,8,0.03,0.35,0.23,-0.51,-1.13,-1.33,-0.25,58.4,82.3
44,4,198109,2.91,64.8,0.48,-1.41,-0.17,-0.44,66,72,0.04,-0.19,0.11,-0.04,-0.71,-1.09,-0.92,53.9,75.6
44,4,198110,3.57,51.4,0.6,-1.09,0.51,0.04,0,422,0.34,0.09,-0.04,0.18,-0.12,-0.84,-1.28,39.2,63.6
44,4,198111,0.7,44.4,-0.69,-1.67,-2.08,-1.18,0,618,-1.61,-0.58,-0.63,-0.36,-0.84,-1.38,-1.58,33.5,55.2
44,4,198112,2.16,32,-0.81,-1.69,-0.57,-1.31,0,1023,-0.47,-1.39,-0.78,-0.52,-0.47,-1.11,-1.65,24,40.1
44,4,198201,2.75,25.1,0.09,-1.42,0.28,-0.89,0,1237,0.14,-0.32,-1.12,-0.81,-0.4,-0.63,-1.62,15.4,34.8
44,4,198202,3.89,34.9,0.71,-0.65,1.88,0.61,0,843,1.1,0.83,0.41,-0.36,-0.18,-0.61,-1.16,25.4,44.4
44,4,198203,3.26,42.3,0.66,-0.56,0.05,0.64,0,704,0.11,0.83,0.71,-0.14,-0.15,-0.16,-1.28,31,53.6
44,4,198204,3.2,50,0.69,0.69,0.31,0.69,0,450,0.14,0.07,0.66,-0.23,-0.36,-0.09,-1.42,37,62.9
44,4,198205,3.01,65.2,0.15,0.15,-1.42,-0.47,86,80,-0.46,-0.35,-0.3,-0.01,-0.46,-0.34,-1.48,52.8,77.6
44,4,198206,5.9,68.4,1.17,1.17,3.1,1.17,119,17,1.14,0.47,0.4,0.7,0.12,0,-1.05,58.4,78.4
44,4,198207,3.87,74.3,1.15,1.15,0.32,1.15,288,0,0.05,0.87,0.34,0.69,-0.03,-0.17,-1.19,63.7,84.9
44,4,198208,3.09,69.7,-0.11,0.92,-0.34,0.61,156,10,-0.31,-0.3,0.38,0.05,0.2,-0.2,-1.23,58.5,80.8
44,4,198209,2.76,64.8,-0.23,0.7,-0.38,0.06,66,72,-0.04,-0.47,-0.46,-0.09,0.21,-0.13,-1.01,53.2,76.4
44,4,198210,2.43,55.1,-0.53,-0.53,-0.98,-0.53,7,313,-0.21,-0.42,-0.66,-0.24,0.05,-0.4,-0.93,43.5,66.6
44,4,198211,3.47,47.1,-0.47,-0.47,0.01,-0.47,0,537,0.55,0.08,-0.16,0.11,-0.08,0.04,-0.9,36.1,58
44,4,198212,2.07,41,-0.73,-0.73,-0.91,-0.73,0,744,-0.55,0.03,-0.23,-0.59,-0.2,0.06,-0.74,31.6,50.3
44,4,198301,1.29,32.3,-1.19,-1.19,-1.61,-1.19,0,1014,-1.5,-1.26,-0.54,-0.96,-0.54,-0.23,-0.6,24.3,40.4
44,4,198302,3.38,34.1,0.43,-0.64,1.28,0.25,0,865,0.79,-0.18,-0.5,-0.51,-0.2,-0.29,-0.68,23.6,44.6
44,4,198303,4.42,44.2,0.8,0.8,1.25,0.8,0,645,0.89,1.1,0.4,0.04,-0.38,-0.07,-0.25,34.6,53.6
44,4,198304,7.63,49.6,2.52,2.52,5.41,2.52,0,462,2.31,2.46,2.32,1.18,0.53,0.66,0.32,40,59.1
44,4,198305,4.55,60.1,2.61,2.61,1.05,2.61,24,176,0.46,2.03,2.18,1.26,0.78,0.87,0.31,48.2,72
44,4,198306,3.81,70.3,2.47,2.47,0.4,2.47,167,8,0.08,0.24,1.69,1.44,0.93,0.5,0.31,58.7,81.8
44,4,198307,1.34,75.4,-0.92,1.3,-2.77,0.04,322,0,-2.14,-1.31,-0.75,1.25,0.62,0.08,-0.12,62.4,88.2
44,4,198308,2.41,75.5,-1.74,-1.74,-2.74,-1.74,326,0,-0.8,-1.76,-1.5,0.52,0.15,0.02,-0.21,63.1,88
44,4,198309,2.66,66.4,-2.01,-2.01,-1.36,-2.01,91,49,-0.1,-0.81,-1.58,0.04,0.16,0.09,-0.18,52.8,80.1
44,4,198310,6.06,54.7,0.7,-1.11,2.09,-0.08,6,325,1.25,0.8,0.26,-0.29,0.97,0.59,0.12,44,65.4
44,4,198311,5.04,45.1,1.39,1.39,2.3,1.39,0,597,1.3,1.63,1.2,0.07,1.19,0.82,0.56,34.1,56.1
44,4,198312,5.47,31,2.44,2.44,3.57,2.44,0,1054,1.76,1.94,2.13,0.65,1.36,1.36,0.98,22.9,39.1
44,4,198401,1.41,27.5,1.7,1.7,-1.45,1.01,0,1162,-1.3,0.67,1.23,0.93,0.43,1.42,0.83,18.1,37
44,4,198402,5.47,39.5,2.71,2.71,3.55,2.71,0,714,1.93,0.93,1.58,1.88,0.87,1.67,1,29.8,49.2
44,4,198403,6.09,37.6,3.76,3.76,3.97,3.76,0,849,1.86,2.39,1.69,2.32,1.44,1.86,1.28,27.7,47.5
44,4,198404,4.76,50.4,4.05,4.05,2.04,4.05,0,438,1.06,2.01,2.57,2.14,2.08,1.53,1.46,40,60.8
44,4,198405,3.66,60.9,3.62,3.62,-0.05,3.54,31,158,-0.05,0.64,1.53,2.04,2.21,1.41,1.65,49.4,72.5
44,4,198406,1.71,72.1,2.43,2.43,-2.43,1.36,216,0,-1.79,-1.09,-0.32,0.98,1.87,1.1,1.15,59.9,84.3
44,4,198407,4.82,72.2,2.43,2.43,0.74,1.61,226,0,0.69,-0.54,-0.58,1.62,1.77,1.68,1.34,62.1,82.3
44,4,198408,7.42,73.1,3.24,3.24,3.17,3.24,251,0,1.6,1.61,0.73,1.57,1.98,2.17,1.76,62.8,83.4
