STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961017,0,0,0,256,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961018,843,0,0,217,50,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961019,30,0,0,106,61,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961020,51,0,0,106,44,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961021,5,0,0,139,28,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961022,0,0,0,189,89,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961023,0,0,0,206,78,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961024,0,0,0,206,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961025,0,0,0,161,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961026,23,0,0,194,106,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961027,0,0,0,206,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961028,0,0,0,222,78,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961029,0,0,0,189,44,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961030,0,0,0,283,128,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961031,0,0,0,200,89,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961101,5,-9999,-9999,94,44,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961102,0,-9999,-9999,89,6,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961103,0,-9999,-9999,94,-33,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961104,0,-9999,-9999,128,-33,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961105,0,-9999,-9999,178,39,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961106,0,-9999,-9999,189,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961107,5,-9999,-9999,206,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961108,752,-9999,-9999,217,56,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961109,23,-9999,-9999,106,0,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961110,0,-9999,-9999,61,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961111,0,-9999,-9999,44,-28,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961112,0,-9999,-9999,33,-39,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961113,13,-9999,-9999,44,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961114,0,-9999,-9999,22,-78,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961115,0,-9999,-9999,33,-78,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961116,0,-9999,-9999,61,-72,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961117,0,-9999,-9999,128,-56,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961118,38,-9999,-9999,128,61,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961119,0,-9999,-9999,117,33,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961120,0,-9999,-9999,117,6,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961121,8,-9999,-9999,22,0,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961122,0,-9999,-9999,44,-28,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961123,0,-9999,-9999,83,-33,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961124,0,-9999,-9999,94,6,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961125,198,-9999,-9999,133,22,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961126,0,-9999,-9999,133,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961127,0,-9999,-9999,28,-72,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961128,0,-9999,-9999,17,-72,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961129,0,-9999,-9999,61,-67,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961130,66,-9999,-9999,133,0,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961201,127,-9999,-9999,172,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961202,0,-9999,-9999,89,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961203,0,-9999,-9999,89,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961204,0,-9999,-9999,89,-39,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961206,0,51,-9999,56,6,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961207,89,25,-9999,33,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961208,0,-9999,-9999,94,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961209,0,-9999,0,33,-28,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961210,0,-9999,-9999,56,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961211,56,-9999,-9999,72,17,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961212,170,-9999,-9999,78,17,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961213,36,-9999,-9999,83,44,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961214,0,-9999,-9999,61,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961215,0,-9999,-9999,50,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961216,0,-9999,-9999,67,-33,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961217,0,-9999,-9999,128,28,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961218,18,76,84,61,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961219,0,102,18,0,-94,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961220,0,102,-9999,-33,-144,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961221,0,76,-9999,-6,-144,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961222,0,51,-9999,17,-56,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961223,0,0,-9999,144,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961224,5,0,-9999,150,-39,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961225,0,0,-9999,56,-61,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961226,0,-9999,-9999,28,-56,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961227,0,-9999,-9999,122,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961228,0,-9999,-9999,150,50,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961229,8,-9999,-9999,206,89,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961230,0,-9999,-9999,206,61,,,
GHCND:USC00443229,FRONT ROYAL VA US,19961231,0,-9999,-9999,133,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970101,0,-9999,-9999,133,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970102,0,-9999,-9999,178,11,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970103,0,-9999,-9999,200,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970104,0,-9999,-9999,233,122,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970105,0,-9999,-9999,194,78,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970106,0,-9999,-9999,128,17,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970107,0,-9999,-9999,44,-61,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970108,13,25,13,28,-61,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970109,76,51,76,11,-33,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970110,30,76,30,39,-72,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970111,0,51,0,-22,-89,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970112,0,25,0,-6,-83,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970113,0,25,0,-11,-117,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970114,0,0,0,39,-117,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970115,23,0,-9999,56,-100,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970116,0,-9999,0,67,-139,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970117,0,-9999,0,-78,-144,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970118,0,-9999,0,-94,-172,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970119,0,-9999,0,-33,-167,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970120,0,-9999,0,89,-83,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970121,0,-9999,0,83,-44,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970122,8,-9999,0,133,6,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970123,0,-9999,0,128,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970124,127,0,-9999,17,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970125,0,-9999,0,117,-50,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970126,0,-9999,0,6,-56,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970127,46,-9999,0,111,-28,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970128,0,-9999,0,111,-67,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970129,0,-9999,0,28,-67,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970130,0,-9999,0,28,-50,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970131,0,-9999,0,89,-28,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970201,-9999,-9999,-9999,144,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970202,-9999,-9999,-9999,83,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970203,-9999,-9999,-9999,139,17,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970204,71,-9999,-9999,44,6,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970205,-9999,-9999,-9999,106,22,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970206,-9999,-9999,-9999,89,-11,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970207,0,51,51,44,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970208,0,203,152,0,-33,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970209,0,127,0,17,-28,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970210,0,102,0,11,-33,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970211,0,76,0,28,-61,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970212,0,51,0,44,-61,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970213,0,102,51,-6,-83,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970214,36,0,25,33,-33,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970215,0,0,0,61,-61,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970216,0,0,0,78,-61,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970217,0,0,0,61,-39,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970218,0,0,0,189,-11,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970219,0,0,0,217,50,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970220,0,0,0,183,22,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970221,0,0,0,222,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970222,0,0,0,178,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970223,0,0,0,111,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970224,0,0,0,117,-50,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970225,0,0,0,72,-56,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970226,18,0,0,194,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970227,0,0,0,244,78,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970228,0,0,0,244,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970301,310,0,-9999,211,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970302,15,0,-9999,228,17,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970303,378,0,-9999,17,0,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970304,0,0,-9999,83,11,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970305,10,0,-9999,139,33,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970306,0,0,-9999,67,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970307,0,0,0,94,-11,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970308,0,0,0,183,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970309,15,0,-9999,94,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970310,0,0,0,156,6,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970311,0,0,0,167,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970312,0,0,0,111,-11,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970313,36,0,0,83,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970314,0,0,0,83,0,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970315,0,0,0,44,-33,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970316,0,0,0,56,-39,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970317,0,0,0,139,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970318,211,0,0,100,6,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970319,56,0,-9999,17,0,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970320,0,0,0,128,6,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970321,0,0,0,200,0,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970322,0,0,0,183,6,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970323,0,0,0,94,-11,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970324,0,0,0,100,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970325,89,0,0,189,44,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970326,0,0,0,122,56,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970327,0,0,0,217,61,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970328,0,0,0,222,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970329,0,0,0,239,111,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970330,130,0,0,217,50,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970331,0,0,0,56,0,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970401,0,0,0,144,11,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970402,0,0,0,194,33,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970403,0,0,0,228,39,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970404,0,0,0,256,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970405,0,0,0,200,106,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970406,0,0,0,222,106,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970407,0,0,0,200,56,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970408,0,0,0,161,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970409,0,0,0,44,-39,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970410,0,0,0,111,-39,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970411,0,0,0,167,39,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970412,79,0,0,156,39,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970413,0,0,0,156,22,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970414,0,0,0,133,-11,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970415,0,0,0,167,-11,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970416,0,0,0,217,17,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970417,15,0,0,128,22,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970418,0,0,0,117,22,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970419,0,0,0,161,22,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970420,0,0,0,178,0,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970421,15,0,0,106,22,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970422,0,0,0,161,50,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970423,33,0,0,122,56,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970424,33,0,0,150,56,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970425,33,0,0,172,44,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970426,0,0,0,200,39,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970427,97,0,0,156,56,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970428,0,0,0,178,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970429,0,0,0,211,61,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970430,0,0,0,250,61,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970501,10,0,0,261,83,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970502,0,0,0,217,83,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970503,0,0,0,256,78,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970504,0,0,0,150,33,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970505,0,0,0,217,39,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970506,0,0,0,200,33,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970507,0,0,0,206,28,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970508,20,0,0,178,44,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970509,10,0,0,194,78,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970510,0,0,0,117,61,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970511,0,0,0,217,56,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970512,0,0,0,272,78,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970513,46,0,0,128,61,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970514,0,0,0,167,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970515,0,0,0,228,78,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970516,0,0,0,167,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970517,0,0,0,217,89,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970518,0,0,0,294,89,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970519,15,0,0,333,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970520,13,0,0,233,56,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970521,0,0,0,178,50,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970522,0,0,0,194,56,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970523,0,0,0,233,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970524,0,0,0,278,83,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970525,221,0,0,233,122,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970526,48,0,0,211,100,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970527,0,0,0,194,83,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970528,0,0,0,200,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970529,8,0,0,194,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970530,0,0,0,233,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970531,3,0,0,244,139,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970601,163,0,0,211,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970602,124,0,0,178,111,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970603,81,0,0,111,94,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970604,0,0,0,217,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970605,0,0,0,206,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970606,10,0,0,178,78,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970607,0,0,0,167,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970608,0,0,0,217,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970609,0,0,0,250,106,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970610,0,0,0,289,106,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970611,0,0,0,294,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970612,25,0,0,261,167,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970613,3,0,0,278,167,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970614,0,0,0,278,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970615,0,0,0,278,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970616,0,0,0,267,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970617,0,0,0,289,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970618,163,0,0,283,183,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970619,0,0,0,283,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970620,0,0,0,322,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970621,0,0,0,339,200,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970622,104,0,0,328,167,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970623,0,0,0,322,161,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970624,0,0,0,344,167,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970625,0,0,0,350,239,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970626,122,0,0,311,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970627,0,0,0,289,128,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970628,0,0,0,289,128,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970629,0,0,0,289,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970630,0,0,0,283,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970701,43,0,0,283,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970702,0,0,0,294,194,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970703,0,0,0,339,200,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970704,0,0,0,339,161,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970705,0,0,0,256,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970706,0,0,0,267,139,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970707,0,0,0,289,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970708,0,0,0,311,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970709,122,0,0,311,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970710,0,0,0,267,122,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970711,0,0,0,289,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970712,0,0,0,306,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970713,0,0,0,322,161,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970714,0,0,0,328,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970715,0,0,0,344,189,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970716,0,0,0,322,200,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970717,0,0,0,344,200,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970718,15,0,0,344,194,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970719,0,0,0,328,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970720,0,0,0,283,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970721,3,0,0,328,194,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970722,76,0,0,272,200,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970723,147,0,0,228,167,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970724,188,0,0,178,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970725,0,0,0,256,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970726,0,0,0,300,161,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970727,0,0,0,333,200,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970728,0,0,0,344,217,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970729,0,0,0,283,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970730,0,0,0,267,106,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970731,0,0,0,294,106,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970801,0,-9999,0,306,128,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970802,0,0,0,283,183,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970803,0,0,0,322,189,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970804,168,0,0,256,161,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970805,0,0,0,250,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970806,0,0,0,256,111,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970807,0,0,0,272,111,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970808,0,0,0,283,111,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970809,0,0,0,294,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970810,0,0,0,294,183,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970811,0,0,0,306,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970812,0,0,0,306,189,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970813,36,0,0,306,217,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970814,0,0,0,289,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970815,8,0,0,311,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970816,0,0,0,372,222,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970817,76,0,0,378,206,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970818,5,0,0,278,183,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970819,74,0,0,233,161,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970820,112,0,0,217,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970821,0,0,0,278,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970822,0,0,0,233,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970823,0,0,0,244,111,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970824,0,0,0,261,106,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970825,3,0,0,261,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970826,0,0,0,267,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970827,5,0,0,283,167,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970828,0,0,0,306,167,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970829,0,0,0,267,122,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970830,0,0,0,278,128,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970831,0,0,0,283,161,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970901,0,0,0,328,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970902,0,0,0,333,183,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970903,142,0,0,228,94,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970904,0,0,0,217,78,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970905,0,0,0,272,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970906,5,0,0,278,100,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970907,0,0,0,300,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970908,20,0,0,261,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970909,338,0,0,217,183,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970910,254,0,0,217,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,19970911,56,0,0,228,133,,,
